url,text,continent
https://edition.cnn.com/2025/02/15/africa/south-africa-white-trump-supporters-demonstrate-int-latam/index.html,white south african showed support forpresident donald trumpon saturday gathered u embassy pretoriato claim victim racismby government hundred protester held placard read “ thank god president trump ” displayed message criticizing see racist law instituted south african government discriminate white minority many afrikaner community trump focused executive order week ago cut aid assistance blackled south african government order trump said south africa ’ afrikaner descendant mainly dutch colonial settler targeted new law allows government expropriate private land south african government denied new law tied race say trump ’ claim country law full misinformation distortion related articlesouth africa history racist land inequality way trump musk portraying trump said land expropriated afrikaner — order referred “ racially disfavored landowner ” — land taken law trump also announced plan offer afrikaner refugee status u one part south africa ’ white minority speech parliament week south african president cyril ramaphosa said forced removal people land never allowed south africa million black dispossessed property theapartheid system white minority ruleand hundred year colonialism “ people country know pain forced removal ” ramaphosa said said land law allow arbitrary taking land refers land redistributed public good trump administration ’ criticism punishment south africa elevated longstanding dilemma country move address wrong century white minority rule oppressed black majority ﻿according government land law aim fairly address inequality majority farmland south africa owned white even though make country ’ population white protester saturday held banner referencing expropriation law also affirmative action policy put place government since end apartheid advance opportunity black law known black economic empowerment source frustration white people influential trump adviser elon musk— raised south africa — also criticized south africa ’ government claimed antiwhite year although questioned motivation recently failed get license starlink satellite internet service south africa ’ meet country ’ affirmative action criterion race long framed south african politics country largely successful reconciling racially diverse people year apartheid current government made coalition blackled whiteled political party working together,africa
https://edition.cnn.com/travel/caviar-madagascar-luxury-spc/index.html,delphyne dabezies first announced plan launch africa ’ first caviar manufacturer luxury food industry incredulous year since founding company acipenser rova kasnodar caviar brand dabezies ’ product made way prestigious kitchen world high mountain madagascar east capital antananarivo lake mantasoa emerged unlikely source opulent ingredient “ every expert saying impossible ” dabezies told cnn caviar delicacy made salted egg sturgeon fish traditionally sourced russia ’ caspian sea gained luxury status th century tsar alexei mikhailovich made caviar state monopoly production soon spread around world establishment acipenser madagascar caviar produced every inhabited continent australia due cultural significance long maturation period sturgeon fish – eight year – caviar fetch﻿ price high teaspoon coveted taste “ sort press palate ” nichola fletcher author “ caviar global history ” told cnn “ little egg dissolve deliciousness ” inspired television program sturgeon farming france french trio dabezies husband christophe friend alexandre guerrier decided pursue similar project adopted home madagascar already working textile trade dabezies said began “ without knowledge ” caviar production “ nobody beginning though possible nobody wanted help u ” dabezies said took arrival retired sturgeon farming expert francoise rennes vacation madagascar help get project ground one day driving weekend house saw lake lake mantasoa situated altitude approximately meter foot madagascan highland temperate zone atypical tropic turned “ absolutely perfect environment grow sturgeon ” said dabezies unlike northern hemisphere low water temperature cause fish stop growing lake mantasoa range degree celsius allowing fish grow yearround consequently dabezies ’ fish mature around two year faster soon dream three novice sturgeon farmer became reality today caviar production comprises land lakebased pond madagascar farming six specie sturgeon culinary world wary acipenser produced first batch premium rova caviar named historical madagascan queen ’ palace antananarivo madagascar known vanilla fish egg “ beginning difficult ” said dabezies “ everyone laughing – joke way prove caviar excellent taste ” opportunity arrived europe ’ top chef sampled produce prestigious culinary expo sirha lyon since rova caivar appeared highend menu around world including fivestar hôtel de crillon paris hôtel du palais biarritz “ caviar full indulgence ” said julia sedefjian youngest ever chef run michelinstarred kitchen france created dish rova caviar last december ’ la grande tablée paris gala dinner presented nonprofit la tablée de chef “ caviar could suit palate buttery briochelike hazelnut flavor finish ” caviar proved popular africa le saintgerán hotel mauritius constance lemuria constance ephelia seychelles served “ chef ’ selling point caviar madagascar plate ” dabezies argued rova ’ expensive product sell € around per kilogram madagascar one biodiverse country earth home thousand specie found nowhere else world dabezies along christophe guerrier lived nearly year “ ’ given u lot ” said “ important thing business provides profit local people country ” acipenser employ around people local municipality ambatolaona company provides training fish farming caviar production offer medical coverage literacy course family planning education recently granted lease government allow reforest protect hectare hill around lake mantasoa acipenser say taking step ensure lake ’ sustainability including restocking support local fishery installing water monitoring system facility prevent water pollution ultimate goal many caviar maker produce beluga caviar expensive luxurious form caviar made beluga sturgeon specie take longest mature produce biggest egg last year acipenser first beluga fish madagascar year aiming produce beluga caviar first time “ madagascar unique place incredible potential ” dabezies said “ proud part story share treasure world ”,africa
https://edition.cnn.com/world/africa/yemi-alade-interview-grammys-spc/index.html,nigerian afropop sensation yemi alade history grammys ’ featured grammynominated album beyoncé grammywinning one beninesefrench star angelique kidjo despite popularity africa multilingual song alade yet win solo grammy february could change song “ tomorrow ” nominated best african music performance category alade latest nomination particularly special “ time around song crown ” told cnn post shared cnn africa cnnafrica “ tomorrow ” feature alade ’ sixth studio album “ rebel queen ” therecording academy said “ solidifies reputation “ mama africa ” —the title previous alade album term associated iconic south african singer miriam makeba alade first found fame single “ johnny ” made first nigerian female artist hit million viewson youtube also recorded song portuguese swahili french inspired record french version hearing francophone african fan singing word word show thought would show appreciation began tour europe recall song became one pillar career “ paris one city opened border music fell love french even ” alade told cnn “ wanted communicate decided make version song language ’ love story language started ” alade born abia state southeastern nigeria yoruba father igbo mother historically “ intertribal relationship frowned ” explained teen growing lagos friend also immersed african american culture listening rap music making mix tape context played key role alade ’ development artist intentionality became paramount lyric album title “ king queen ” “ woman steel ” “ mama africa ” “ empress ” “ rebel queen ” speak struggle female artist industry woman ’ empowerment unification african across world “ needed superwoman think spirit became see today ” said rebel queen mix genre like rb pop dancehall highlife amapiano alade singing english french igbo yoruba swahili climax decadelong musical career taken rich cultural journey “ love africa genuinely grows ” said “ agenda travel see different culture easily accept appreciate food language way life every country go ’ something ’ culturally appealing ” alade become known champion african culture international collaboration shefeatured beyoncé ’ musical film visual album “ black king ” song “ ’ jealous ” album “ lion king gift ” post shared cnn africa cnnafrica new album “ rebel queen ” feature ziggy marley song “ peace love ” kidjo “ african woman ” latter alade say one challenging fulfilling song make got know one hero even better describing kidjo “ musical mother ” despite growing success alade chosen remain independent working management team decade music industry recording effyzzie music group rather major label “ label made offer ’ accepted ’ good enough goal alignment goal ’ set year boat team two people trust ’ need ” added,africa
https://edition.cnn.com/2025/02/24/africa/7000-killed-in-fighting-in-drc-intl/index.html,people died since january fighting eastern democratic republic congo drc prime minister told highlevel meeting human right council geneva monday people without shelter displacement camp destroyed judith suminwa tuluka added ’ advance gravest escalation decade longrunning conflict eastern congo rebel group ’ capture swathe east valuable mineral deposit fanned fear wider war related articlerebels seen center key dr congo city claiming takeover rwanda reject allegation congo united nation western power support arm troop prime minister urged world act impose “ dissuasive sanction ” amid mass displacement summary execution “ impossible describe scream cry million victim conflict ” added opening remark th un human right council genevaun chief antonio guterressaid human right around world “ suffocated ” referred horrifying human right abuse drc since start year drc faced backtoback loss north south kivu province fueling criticism authority ’ military strategy story updated,africa
https://edition.cnn.com/2025/02/17/africa/hendricks-gay-imam-south-africa-intl/index.html,man hailed world ’ first imam say gay shot dead south africa saturday local police said right group fear could hate crime eastern cape provincial police said statement investigating death muhsin hendricks bethelsdorp stating motive behind killing unclear statement said around saturday “ hendricks driver inside goldcolored vw troc haley place extension bethelsdorp silvercolored hilux double cab stopped front blocked driving ” added “ two unknown suspect covered face got vehicle started firing multiple shot vehicle thereafter fled scene driver noticed hendricks seated back vehicle shot killed ” avideo captured security camera purporting show shooting incident shared widely social medium cnn independently verified video police said could confirm video investigation underway shooting common south africa wheremurder rates– already among highest world – year high hendricks “ first imam world come gay ” according statement advocacy group international lesbian gay bisexual trans intersex association ilga world saturday “ ilga world family deep shock news murder muhsin hendricks call authority thoroughly investigate fear may hate crime ” julia ehrt executive director ilga world said thestatement related articlemanhunt underway people killed south africa mass shooting south africa ’ sdepartment justice constitutional developmentsaidit “ saddened ” hendrick ’ murder pledged “ track monitor justice dispensed ” death indeed confirmed hate crime hendricks founded alghurbaah foundation cape town served executive director human right organization provides support “ queer muslim helping reconcile islam sexual orientation gender identity ” according alghurbaah foundation ’ swebsite muslim judicial council south africa mjc “ unequivocally ” condemned “ shocking killing ” astatementsunday “ alleged killing may motivated hatred towards muhsin hendricks due view samesex relationship mjc consistently maintained muhsin ’ position incompatible islamic teaching unequivocally condemn murder act violence targeting member lgbtq community community ” mjc said imam subject documentary “ radical ” followed hendricks establishing mosque lgbtq muslim cape town south africa amid death threat “ need authentic greater fear die ” hendrickssaysin film,africa
https://edition.cnn.com/2025/02/15/africa/drc-rebels-advance-on-bukavu-intl/index.html,rebel force seen center bukavu second largest city eastern democratic republic congo drc sunday resident told cnn fighter push expand foothold mineralrich region rebel coalitionalliance fleuve congoafc includes armed group said statement saturday taken control kavumu airport south kivu forced government force retreat “ disarray abandoning city bukavu ” bukavu provincial capital resident also reported looting fighter street saturday “ control bukavu since morning ” spokesperson afc rebel alliance victor tesongo told cnn sunday drc government confirmed claimed takeover cnn approached authority comment rebel ’ claim bukavu resident elie cirhuza told cnn saw fighter street sunday “ saw eye soldier say soon begin restore order city ” said cirhuza life close city center said government troop nowhere sight “ yet seen government soldier downstairs house gathered night yesterday flee ” cirhuza added related articlefighting africa ’ mineralrich drc killed less week ’ phone play part drc military spokesperson sylvain ekenge ekenge told reuters friday government force retreated bukavu rebel occupied airport another resident isaac musharhamina goldman said rebel occupied strategic point city including provincial governor ’ office residence “ three commune city including office residence governor province saïo military camp site national communication satellite network ” said “ also control two border entrance ” according local report provincial governor jeanjacques purusi sadiki left bukavu rebel advanced city cnn reached tohim comment rapid advance bukavu come less three week rebel claimed thetakeover goma largest city capital neighboring north kivu province january fighting goma rebel drc ’ militaryleft people dead according government rebel spokesman tesongo told cnn claimed capture goma bukavu marked group ’ largest territorial acquisition city joint population three million people among populated drc drc many western country accuse neighbor rwanda backing comprised mainly ethnic tutsi left congolese army decade ago rwandan president paul kagame howevertold cnnthis month unaware whether nation ’ troop drc since – claim defend interest minority rwandophone community including tutsi – waged renewed rebellion drc government occupying large expanse north kivu border rwanda uganda part afc rebel alliance group also taken resourcerich community east asnyabibwe rubaya harbor one world ’ largest deposit coltan valuable mineral used production smartphones call ceasefire foreign regional leader failed deter rebel ’ quest territory,africa
https://edition.cnn.com/style/ernest-cole-lost-and-found-documentary-raoul-peck-spc/index.html,ernest cole dying lying hospital bed manhattan new york thousand mile homeland south africa photographer documenter apartheid faced bitter irony leaving world nation reborn date february tv cole watched nelson mandela emerge prison taking final step long walk freedom week later cole succumbed pancreatic cancer brief obituary inthe new york timesmentions cole ’ seminal work “ house bondage ” shocking exposé apartheid ’ published immediately banned south africa “ many westerner first sight life like black south african mine compound township ” obituarynotes “ left south africa resettled united state ” itends listing survivor statement offer hint circumstance behind expatriation year followed “ resettled ” — word read like conclusion cole ’ story cole never published another book photography put camera arrived new york city decade photograph thought lost body work finally emerging ten thousand photograph ream writing forming second chapter cole artist exile story given life filmmaker raoul peck actor lakeith stanfield oscar nominee documentary “ ernest cole lost found ” filmwhich premiered cannes film festival may debuted u cinema november come “ ernest cole true america ” book collecting photograph new trove published aperture january preface peck haitian filmmaker whose work span fiction nonfiction crafted cinematic reappraisal black historical figure including american writer james baldwin “ negro ” patrice lumumba first prime minister ofpresentdaydemocratic republic congo drc filmography prompted cole ’ estate contact director took possession thousand previously unseen photographic negative peck initially turned film told cnn video interview two year later change heart quickly realized cole ’ voice needed front center “ many people written without asking opinion goal ambition ” said “ thought ‘ let man talk ’ ” director penned screenplay based cole ’ diary letter written exile well new photo hired stanfield voice cole looking impression authenticity cast american actor south african “ voice pure ’ academic ” said “ knew ’ needed ” two bonded mutual love photography tear recording booth stanfield reached last saddest passage photographer ’ life born near pretoria cole received first camera teenager grew become freelance photographer drum south african magazine covering black culture later chief photographer weekly newspaperbantu world riling official frank image arrested given choice turn informer go prison instead fled u negative “ house bondage ” published following year “ first time basically camera inside belly beast ” said peck cole struggled personally professionally united state stripped citizenship south africa making travel difficult limited u patron ford foundation documenting black life mostly new york jim crow south “ put box ” said peck filmmaker show u selection image joyous carefree — particularly harlem others convey hardship incubated institutional racism spanning urban rural black america direct parallel south african oeuvre yet cole ’ peer judged work lesser apartheid photography “ say lacked passion ’ show risktaking ” peck bristled “ liberal white gatekeeper sometimes worst additional paternalism ” added “ sure thing good ’ even ideology ’ ‘ know ’ difficult know best ’ ” filmmaker experienced “ time even today ” said “ except today ’ care know respond ” plenty parallel peck subject born family left haiti “ father ” – prominent agronomist hébert b peck – “ arrested twice ” lived drc u france peck moved berlin study aged director would later return haiti notable filmmaker served minister culture “ berlin friend elder exiled people former head student movement brazil nicaragua representative anc african national congress berlin representative swapo namibian independence movement ” said peck film cole despair “ exile destroying u one one ” “ leave country heartbroken ” director said “ elsewhere single day ’ think came — one single day — point become crazy paranoiac withdrawn ’ seen example whether family neighbor people haitian community ” “ ’ take long understand every word cole saying ” added work dried cole early ford foundation project went uncompleted experienced poverty homeless new york city street photographed according peck ’ film ’ pick camera year peck attribute decline cole never able escape apartheid photography — allowed cole lament want “ chronicler misery ” “ never going work ” say photographing segregated south “ territory ironically similar mine south africa ” yet cole permitted patron expand area photography like white peer peck argues “ think ’ destroyed ” death cole ’ time america became footnote scant evidence attached cole ’ nephew leslie matlaisane chairperson ernest cole family trust contacted swedish bank seb blue asking would collect three safety deposit box inside around cole negative spanning south africa u plus note contact sheet mysteriously record associated box opportunity matlaisane ask question cole ’ archive ended bank vault released subject fierce speculation peck feature footage handover film say theory happened “ ’ want burden ” documentary focusing outstanding mystery film heavy enough hearing stanfield narrate cole called “ slow disintegration descent hell ” u desperately sad conclusion “ new york soulless city ” thrum city ’ street vitality people captured lens tell different story reappraisal american photography — “ sorely needed ” “ cementing legacy deserves ” — come late cole “ left south africa resettled united state ” according new york time truth peck brings u cole anything “ ernest cole lost found ” debuted new york cinema november,africa
https://edition.cnn.com/2025/02/06/africa/dr-congo-goma-violence-deaths-intl-hnk/index.html,nearly people killed city ofgomain eastern democratic republic congo according united nation captured rebel following day fierce fighting congolese army vivian van de perre deputy head un mission dr congo said wednesday “ far body collected goma street recent day body remain morgue goma hospital ” “ expect number go ” told reporter video call city home million people “ still many decomposing body certain area ” related articlemore female inmate raped burned death goma jailbreak drc un say retrieval body come rebel coalition alliance fleuve congo afc – includes armed group –announced ceasefirefrom tuesday “ response humanitarian crisis caused kinshasa regime ” referring dr congo ’ government government tuesday described ceasefire “ false communication ” heavy fighting continued reported south kivu province un said wednesday dr congo – country million people – experienced decade violence driven ethnic tension fight access land mineral resource causing one world ’ largest humanitarian crisis congo united state un expert accuse neighboring rwanda backing mainly made ethnic tutsi broke away congolese army decade ago rwanda ’ government denies claim acknowledged troop missile system eastern congo safeguard security according associated press rwanda ’ president paul kagametold cnn mondaythat ’ know whether rwandan military force congo said country would ’ needed protect since – claim defend interest minority community including tutsi – waged renewed rebellion congolese government occupying large expanse north kivu border rwanda uganda region home rare mineral – including vast deposit coltan – crucial production phone computer van de perre said wednesday un hoped ceasefire would hold “ appears case ” ongoing fighting reported along main road toward south kivu capital bukavu “ bukavu tension rising move closer km north city ” van de perre told reporter calling situation south kivu province “ particularly concerning ” rebel group appear continue gaining ground mineralrich eastern region capturing town kilometer mile bukavu associated press reported wednesday citing civil society official resident related videohow phone may fueling deadly fighting congo van de perre said un “ gravely concerned ” losing bukavu ’ kavumu airport said “ critical ongoing civilian humanitarian use around south kivu ” rebel alliance emphasized previously “ intention capturing bukavu area ” many displaced people goma fled “ however reiterate commitment protecting defending civilian population position ” said rebel made string territorial acquisition recent week nation ’ east group ’ leader expressed intention capturing city including national capital kinshasa kinshasa lie around mile kilometer away goma vast country ’ western edge afc spokesman victor tesongo told cnn friday rebel working “ install new administration ” goma advance south kivu kinshasa leader corneille nangaa alsotoldrwandan medium last week group ’ objective “ go kinshasa ” “ going fight get kinshasa come goma stay going withdraw going move forward goma bukavu … kinshasa ” said goma van de perre said rebel group consolidating control city territory north kivu already seized congolese government confirmed rebel ’ takeover acknowledged presence goma last week new military governor appointed north kivu described congolese military “ state siege ” “ remain occupation goma situation still highly volatile persistent risk escalation ” van de perre said wednesday “ exit route goma control airport also control closed notice ” “ escalating violence led immense human suffering displacement growing humanitarian crisis ” van de perre said nearly civilian sheltering un peacekeeping base goma said cnn ’ slarry madowo eve brennan nimi princewill contributed report,africa
https://edition.cnn.com/world/africa/remitances-sub-saharan-africa-technology-spc/index.html,million people subsaharan africa rely money sent relative living abroad cost send money — known remittance — subsaharan africa region worldaccording world bank recent year number africanfounded financial technology fintech company emerged aim bringing cost carving dominant market share traditional player like western union moneygram potential benefit huge less cost send money africa money likely sent increased flow foreign currency act lifeline individual national economy worth billion subsaharan africa remittance account fifth gdp gambia lesotho comoros tenth liberia cape verde guineabissau valuable kenyathan key export estimate generally assumed lower real figure due prevalence unrecorded payment made informal network “ remittance lowandmiddle income country exceed foreign direct investment official development assistance combined also somehow remains constant ” said christian kingombe managing partner “ impact investment ” advisor ip group formerly african development bank “ really important source development ” added sending money subsaharan africa cost sender average total value transaction q according world bank compared south asia fintechs bring number first challenge move customer away making cash payment survey visa found global consumer still send remittance mail cash check money order processing cash expensive digital money explained andy jury ceo mukuru big remittance player serving africa founded zimbabwean entrepreneur process cash digital payment cashrequires large physical infrastructure including booth teller supply cash average cost sending money subsaharan africa highest world cost ofdigitalremittances region isless global average african sent money home via digital service rather cash average remittance fee fall receiving money online requires internet used subsaharan africa peopleaccording world bank even user access mobile apps ’ always easy topersuade move tried trusted cash model “ imagine world ’ grown cashtocash ecosystem — ’ sort leap faith leave money esoteric intangible thing ” explained jury “ get somebody use educate benefit get ‘ aha ’ moment ’ powerful conversion tool ” ’ mainly young people making switch said nicolai eddy coo nala remittance fintech founded tanzania facilitates payment african country last year raised million investor “ ’ really like year old ’ huge focus digital side thing ” said “ people fifty sixty ’ used person shop know continue go ” building trust challenge growing youth population steady flow migrant moving abroad potential user base expanding luring customer cash one piece puzzle digital payment cost historically sending money africa via remittance company complex process involving many different party “ ’ bloody difficult move money around ” said jury middleman — mainly third party used move money bank foreign exchangetraders find negotiate best rate — want cut drive cost cause delay recent year fintechs — like nala flutterwave lemfi chipper cash leatherback many — emerged model cutting middleman enabling instant payment many new fintechs hold liquidity every country operate explained eddy allows deposit fund directly local bank account digital wallet receiver instantly often company use software wherever possible move money around well team negotiate foreign exchange market removing reliance third party “ ’ cutting two step case ’ like five six step ” explained eddy bypassing middleman easy well developing inhouse software mean working directly bank government acquire license transfer money internally within african country different requirement sending money african country especially costly q fee werean average remittance tanzania neighboring kenya uganda rwanda “ ’ got different payment use case license different territory ’ taken nearly two decade build ” said jury “ environment alignment term require one market might require passport proof identity another one might take driver ’ license variability increase cost ” although still infancy thepan african payment settlement system papss designed unify regulation across different african country “ love sort stuff creates harmony ” said jury “ whether ’ centrally dictated whether ’ creatively integrating fintechs ’ constantly lookout thing ” un targeted aglobal average remittance fee according eddy biggest inhibitor fintechs africa lower cost fee charged bank digital wallet locally depositing money receiver want government limit fee thing like sending money family “ cap fee type transaction could processing total fee ” said according dr joseph antwi baafi senior lecturer akentien appiahmenka university skill training entrepreneurial development kumasi ghana government focus helping reduce operating cost remittance fintechs company operate digital wallet africa “ government play huge role term infrastructure support term tax support help network operator operate full capacity full efficiency bring charge ” said jury key success tailor product user ’ need “ come silicon valley mindset ’ going take small proposition throw lot money scale come unstuck quickly ” jury said “ take global platform infrastructure ensure appreciate local idiosyncrasy invent something ’ relevant customer ’ massive massive tidal wave opportunity coming ”,africa
https://edition.cnn.com/2025/02/21/africa/us-aid-freeze-hiv-orphans-kenya-intl/index.html,twoyearold evans brought nyumbani child ’ home nairobi kenya year ago suffering hiv tuberculosis family care evans referred orphanage health center stopped responding medical treatment nyumbani child ’ home reason evans still alive political decision made thousand mile kilometer away might spell end short life nyumbani provides around child antiretroviral medication receiving u agency international development usaid kenyan government u president donald trump ’ recent executive order freeze usaid ’ funding mean nyumbani ’ access lifesaving antiretroviral drug stop hiv virus replicating body may end soon trump ’ order seek review almost u foreign aid day administration moved shut usaid effect beginning set thousand people losing job globally humanitarian program around world disrupted child nyumbani child ’ home ’ life death situation play preschooler evans oblivious uncertain future despite worry caregiver ’ face tiny graf one end orphanage compound bleak reminder future without usaid look like child ’ scenario sister tresa palakudy — looking child year — well familiar worked orphanage usaid started helping “ started caring ’ look like life ” said “ one another died painful ’ want see happen ” nyumbani mean “ home ” swahili started christian missionary antiretroviral medication introduced back operated rescue center orphaned abandoned child living hiv offering largely palliative care related articlehow u foreign aid freeze intensifying humanitarian crisis across globe inception u president ’ emergency plan aid relief pepfar provided new hope child living hiv around continent including orphan nyumbani pepfar ’ humanitarian aid combat hiv kenya funded largely usaid “ usaid started bringing arvs free charge ” said palakudy “ put child arvs life changed became healthy able go school live like child ” last two decade u government pepfar spent billion hivaids treatment close million people kenya usaid pepfar critical operating nyumbani donated million home enabled home reach child rescue center well two outreach program lea toto nyumbani village aid included direct fund home used run two outreach program direct funding usaid discontinued time orphanage came scrutiny allegation sexual abuse child volunteer staff member according washington post report six former resident claimed administrator home covered allegation sexual abuse home disputed claim cover insisting allegation handled according protocol including reporting local authority providing counseling affected resident executive director judith wamboye said investigation kenyan police inconclusive discontinuation fund related investigation line change usaid policy channel aid government rather directly organization policy change affected organization receiving funding rather giving money directly nongovernmental organization funding would channeled government program catered similar need result nyumbani scaled outreach program referred beneficiary government institution discontinuation direct funding usaid two outreach program nyumbani scaled child program referred center however nyumbani still reliant usaid supply lifesaving pepfar hiv treatment drug free “ future uncertain ” said wamboye “ kenyan government announced arv stock last six month ” according data amfar foundation aid research million people hivaids treatment kenya orphan vulnerable child kenya dependent pepfar amfar warns president trump ’ freeze foreign aid could sever access critical medical care related videohow trump ’ usaid cut impact woman south africa one child mercy care nyumbani last year arvs saved life “ weak immune system ” said “ led contracting many serious illness like tuberculosis skin disease ” mercy placed hiv treatment giving lifeline recent news freeze order scared life “ afraid previous illness experienced young reoccur finished high school ready join college scared ruin everything ” said average child ’ home requires per child annually hiv treatment addition antiretrovirals home need reagent enable regular testing viral load child well medicine treat opportunistic illness common among hiv patient wamboye said pepfar discontinued permanently cost arvs could go become unaffordable mean child living hiv die “ lifesaving situation sit wait bargain human life u ’ human life life need save something need done urgently ” said,africa
https://edition.cnn.com/2025/02/18/africa/m23-rebels-east-congo-killings-intl/index.html,un human right chief accused rwandabacked rebel whoseized second major cityin eastern democratic republic congo drc killing child attacking hospital warehouse storing humanitarian aid volker türk said statement tuesday office “ confirmed case summary execution child entered city bukavu last week also aware child possession weapon ” provided detail refer specific event un agency previously accused congolese government force rebel recruiting child united nation human right council earlier monthlaunched commission investigate atrocity including rape killing akin “ summary execution ” committed side since beginning year rebelson sunday captured bukavu city million people afterseizing goma kilometer mile north last month least reported killed thousand displaced goma fighting related articlerebels seen center key dr congo city claiming takeover prominent armed group vying control eastern drc ’ trillion dollar mineral wealth ’ critical much world ’ technology rebel supported troop neighboring rwanda according un expert rwanda accuses drc enlisting hutu fighter responsible genocide minority tutsi moderate hutu say ’ fighting protect tutsi congolese rwandan origin discrimination want transform drc failed modern state — though critic say ’ pretext rwanda ’ involvement unlike briefly seized goma withdrew international pressure analyst said rebel time eyeing political power decadeslong fighting displaced million people region creating world ’ largest humanitarian crisis ugandan military official said tuesday thatugandan troop enteredthe eastern congolese city bunia assist congolese army quelling deadly violence armed ethnic group,africa
https://edition.cnn.com/2025/02/25/health/congo-mystery-illness/index.html,unknown illness first discovered three child ate bat rapidly killed people northwestern congo past five week health expert say interval onset symptom – include fever vomiting internal bleeding – death hour case “ ’ ’ really worrying ” said serge ngalebato medical director bikoro hospital regional monitoring center “ hemorrhagic fever ” symptom commonly linked known deadly virus ebola dengue marburg yellow fever researcher ruled based test dozen sample collected far latest disease outbreak democratic republic congo began jan case recorded death outbreak began village boloko three child ate bat died within hour africa office world health organization said monday sign getthe result dr sanjay guptaevery tuesday cnn health team long concern aboutdiseases jumping animal humansin place wild animal popularly eaten number outbreak africa surged last decade said second outbreak mystery disease began village bomate feb sample case sent national institute biomedical research congo ’ capital kinshasa testing said sample negative common hemorrhagic fever disease although tested positive malaria last yearanother mystery flulike illnessthat killed dozen people another part congo determined likely malaria,africa
https://edition.cnn.com/world/africa/hyacinth-alien-plant-environment-plastic-spc/index.html,lake naivasha northwest nairobi kenya becoming increasingly unnavigable water hyacinththe world ’ widespread invasive specie blanketing lake choking fish leaving people stranded “ sometimes becomes serious ” say simon macharia local fisherman theweed problem “ incident fisherman trapped hyacinth inside lake three day seek help government used helicopter rescue ” macharia say day ’ simply unable fish lake plant lose net underneath floating weed incurring cost preventing earning day water hyacinth also cover surface cutting sunlight outcompeting plant specie starving water oxygen mean fewer fish macharia catch first place problem vastit seen space also threatens cut flower industry wetland surrounding square kilometer square mile lake ’ happening lake naivasha story repeated world water hyacinth native south america introduced exotic ornamental many country ’ since taken freshwater environment labeled alien invasive specie every continent aside antarctica well impact biodiversity livelihood floating plant clog hydroelectric irrigation system meaning one need live proximity affected ’ highestprofile example invasive aquatic plant crisis cost global economy ten billion dollar historically nowmore million annually problem water hyacinth particularly acute africa report intergovernmental sciencepolicy platform biodiversity ecosystem service ipbes body founded un environment programme described plant ’ “ exponential expansion ” land use change climate change adding potential fuel fire taskforces multiple organization attempted find solution introducing weevil attack plant restrict spread even cause lose buoyancy also proposal harvest water hyacinth combine municipal waste cow dungto produce biofuel kenyan company addressing problem well country ’ plastic pollution issueby turning invasive plant bioplastic hyapak ecotech limited founded joseph nguthiru began life final year project former egerton university civil environmentalengineering student nguthiru classmate experienced problem water hyacinth firsthand field trip lake naivasha boat became trapped five hour returned determined something nguthiru ’ bioplastic made dried water hyacinth combined binder additive mixed shaped product biodegrades month first used alternative plastic packaging kenya introduced law banning singleuse plastic bag singleuse plastic banned protected area result mixed homegrown manufacturing banned beenreports singleuse plastic bag smuggled kenya neighboring country “ problem behind ban proper alternative produced ” argued nguthiru product “ killing two bird one stone ” belief “ singleuse plastic product tend lifespan minute come supermarket shelf make biodegradable ” hyapak gained widespread attention winning youth category east africa climate action awardsa prize unesco ’ world engineering day hackathon prototype humanity award announced cop climate conference nguthiru also named obama foundation africa leader fisherman including macharia harvesting invasive plant lake naivasha drying selling hyapak ’ useful alternative income said especially day plant covered net preventing catching fish macharia said hope hyapak soon able scale activity allowing lake ’ surrounding community harvest greater quantity water hyacinth “ joseph could get funding think buy larger quantity least many people get work ” said one project could help hyapak grow partnership kenyan government use product part flagship reforestation scheme according global forest watch kenya lost tree cover late kenya ’ forestry land restoration acceleration program committed planting billion seedling degraded forest rangeland would bring nation ’ tree coverage percentsaid government seedling need bag grow transported hyapak ’ seedling bag part plan said nguthiru plasticbased seedling bag carbon footprint kilogram according nguthiru disposed seedling planted hyapak ’ alternative planted seedling biodegrades releasing nutrient including nitrogen ’ seedling ’ first month bioplastic slows water seeping surrounding soil reducing amount watering required “ offset carbon emission going produced ’ used less water ’ added nutrient … ’ winwin situation community planet farmer ” nguthiru argued hyapak already exporting u germany plan establish franchise india el salvador – two country freshwater blighted water hyacinth nguthiru want create quickest route world benefit innovation “ even mean opensourcing product development advancement biodegradable plastic go really fast ” beyond water hyacinth think urgent action needed tackle climate crisis “ previous generation failed u one coming afterwards looking u one going live planet ’ beyond degree celsius global temperature rise ” said “ ’ generation come solution climate crisis ’ going ”,africa
